dataset,dataset_name,window_id,start_s,end_s,sample_rows,frame_count,vehicle_count,density_veh_per_m,flow_veh_per_s,mean_speed_kmh,std_speed_kmh,speed_ratio,mean_abs_acc,std_acc,mean_headway_s,min_headway_s,mean_space_gap_m,headway_sample_count,acceleration_interference,mgti,lane_change_count,lane_change_rate,hbb_occupancy,obb_occupancy,occupancy_reduction,hbb_hfgo_occupancy,hfgo_occupancy,hfgo_occupancy_reduction,hbb_grid_active_mean,obb_grid_active_mean,grid_active_reduction,hbb_grid_entropy_mean,obb_grid_entropy_mean,grid_entropy_reduction,hbb_grid_peak_frac_mean,obb_grid_peak_frac_mean,grid_peak_gain,sgt_hfgo,direction_fluctuation,theta_conf_mean
pkdd8,PKDD-8,26,28.000,33.000,3297,150,31,0.110714,6.200000,67.416580,15.144204,0.842707,0.253688,0.343923,2.781675,0.541802,53.700310,2124,0.343923,-2.341218948364258,19,0.612903,0.00635325,0.00635325,0.00000040,0.00635325,0.00635325,0.00000000,1.171040,1.173202,-0.001845,0.022221,0.022189,0.001416,0.957147,0.957238,0.000091,0.00312765,2.26711139,0.999722
pkdd8,PKDD-8,27,29.000,34.000,3239,150,33,0.117857,6.600000,67.118095,15.023844,0.838976,0.266555,0.358616,3.045145,0.542423,58.093704,2096,0.358616,-1.9922716617584229,16,0.484848,0.00631664,0.00631663,0.00000033,0.00631664,0.00631664,0.00000000,1.174528,1.177044,-0.002142,0.022579,0.022541,0.001690,0.956484,0.956579,0.000095,0.00297550,2.36429725,1.000000
pkdd8,PKDD-8,28,30.000,35.000,3180,150,31,0.110714,6.200000,66.967659,14.954424,0.837096,0.270544,0.364959,3.216443,0.788302,60.765755,2067,0.364959,-1.8319597244262695,6,0.193548,0.00632265,0.00632264,0.00000049,0.00632265,0.00632265,0.00000000,1.184693,1.186907,-0.001869,0.024005,0.023892,0.004687,0.953715,0.953994,0.000279,0.00281724,2.68071520,1.000000
pkdd8,PKDD-8,29,31.000,36.000,3162,150,29,0.103571,5.800000,66.925461,14.806108,0.836568,0.284200,0.380523,3.355066,0.788302,63.277943,2079,0.380523,-1.7171733379364014,6,0.206897,0.00626196,0.00626196,0.00000049,0.00626196,0.00626196,0.00000000,1.188582,1.191790,-0.002698,0.024505,0.024364,0.005771,0.952645,0.952980,0.000335,0.00263660,3.33993465,1.000000
pkdd8,PKDD-8,30,32.000,37.000,3118,150,27,0.096429,5.400000,66.921196,14.768286,0.836515,0.286878,0.383764,3.420326,0.788302,64.752823,2068,0.383764,-1.687735915184021,6,0.222222,0.00615805,0.00615805,0.00000017,0.00615805,0.00615805,0.00000000,1.189110,1.192696,-0.003016,0.024507,0.024362,0.005926,0.952623,0.952965,0.000342,0.00245010,2.40329789,1.000000
pkdd8,PKDD-8,31,33.000,38.000,3067,150,28,0.100000,5.600000,66.792976,14.805162,0.834912,0.283721,0.377895,3.398937,0.788302,63.974854,2017,0.377895,-1.689420223236084,0,0.000000,0.00600451,0.00600451,0.00000026,0.00600451,0.00600451,0.00000000,1.192385,1.195391,-0.002521,0.024723,0.024579,0.005837,0.952266,0.952606,0.000340,0.00254781,2.16839728,1.000000
pkdd8,PKDD-8,32,34.000,39.000,2994,150,27,0.096429,5.400000,66.590302,14.810229,0.832379,0.276538,0.367691,3.293427,0.693542,61.455059,1944,0.367691,-1.8197001218795776,0,0.000000,0.00583323,0.00583323,0.00000035,0.00583323,0.00583323,0.00000000,1.195272,1.198013,-0.002293,0.025299,0.025158,0.005585,0.950781,0.951123,0.000342,0.00243792,1.96926536,1.000000
pkdd8,PKDD-8,33,35.000,40.000,2919,150,28,0.100000,5.600000,66.190651,14.762334,0.827383,0.281975,0.377255,3.157935,0.581544,58.308781,1866,0.377255,-1.9283230304718018,3,0.107143,0.00574702,0.00574702,0.00000045,0.00574702,0.00574702,0.00000000,1.177609,1.180028,-0.002054,0.022736,0.022675,0.002707,0.955978,0.956119,0.000142,0.00241481,1.80788750,1.000000
pkdd8,PKDD-8,34,36.000,41.000,2894,150,25,0.089286,5.000000,65.903450,14.550272,0.823793,0.294058,0.393711,3.064406,0.532231,55.893291,1814,0.393711,-2.0718038082122803,6,0.240000,0.00577942,0.00577942,0.00000036,0.00577942,0.00577828,0.00019803,1.175103,1.176471,-0.001164,0.022531,0.022488,0.001901,0.956159,0.956266,0.000107,0.00230059,1.68030343,1.000000
pkdd8,PKDD-8,35,37.000,42.000,2924,150,25,0.089286,5.000000,65.298561,14.929818,0.816232,0.304458,0.406985,3.182740,0.381750,54.179646,1814,0.406985,-1.9026635885238647,6,0.240000,0.00577502,0.00577502,0.00000009,0.00577502,0.00577362,0.00024131,1.187350,1.189060,-0.001440,0.023954,0.023884,0.002902,0.953527,0.953688,0.000161,0.00218491,1.62400186,1.000000
pkdd8,PKDD-8,36,38.000,43.000,2925,150,23,0.082143,4.600000,64.834908,15.157807,0.810436,0.314508,0.419468,3.331098,0.381750,54.126335,1785,0.419468,-1.751879096031189,7,0.304348,0.00567841,0.00567841,-0.00000054,0.00567841,0.00567701,0.00024541,1.179399,1.181473,-0.001759,0.023113,0.023027,0.003719,0.955112,0.955306,0.000194,0.00216910,1.49684260,1.000000
pkdd8,PKDD-8,37,39.000,44.000,2893,150,24,0.085714,4.800000,64.326424,15.308917,0.804080,0.321638,0.432433,3.572565,0.381750,55.464935,1731,0.432433,-1.438969612121582,7,0.291667,0.00550226,0.00550226,-0.00000056,0.00550226,0.00550086,0.00025327,1.185644,1.188472,-0.002386,0.023853,0.023757,0.004034,0.953892,0.954106,0.000215,0.00218519,1.35437736,1.000000
pkdd8,PKDD-8,38,40.000,45.000,2828,150,24,0.085714,4.800000,63.588497,15.385994,0.794856,0.318025,0.424380,3.935193,0.381750,58.110020,1676,0.424380,-1.0016512870788574,4,0.166667,0.00519884,0.00519885,-0.00000020,0.00519884,0.00519745,0.00026805,1.189431,1.192408,-0.002503,0.024455,0.024355,0.004083,0.952623,0.952845,0.000222,0.00251623,1.21262083,1.000000
pkdd8,PKDD-8,39,41.000,46.000,2687,150,24,0.085714,4.800000,62.657993,15.624452,0.783225,0.304890,0.408791,4.309307,0.381750,59.380230,1592,0.408791,-0.5356054306030273,1,0.041667,0.00499825,0.00499825,-0.00000041,0.00499825,0.00499800,0.00004983,1.187862,1.190955,-0.002603,0.024176,0.024086,0.003739,0.953224,0.953424,0.000199,0.00230071,1.07949697,1.000000
pkdd8,PKDD-8,40,42.000,47.000,2587,150,27,0.096429,5.400000,62.196480,15.112521,0.777456,0.292975,0.396728,4.186508,0.384989,59.530796,1519,0.396728,-0.5891927480697632,13,0.481481,0.00485041,0.00485041,0.00000000,0.00485041,0.00485041,0.00000000,1.173016,1.175397,-0.002030,0.022359,0.022294,0.002895,0.956718,0.956867,0.000148,0.00240679,0.97631633,1.000000
pkdd8,PKDD-8,41,43.000,48.000,2520,150,25,0.089286,5.000000,61.805996,14.762919,0.772575,0.271538,0.370021,4.040104,0.503056,59.073822,1482,0.370021,-0.7707254886627197,16,0.640000,0.00473138,0.00473138,0.00000065,0.00473138,0.00473138,0.00000000,1.179821,1.181041,-0.001034,0.023154,0.023099,0.002381,0.955298,0.955423,0.000125,0.00257460,0.96064789,1.000000
pkdd8,PKDD-8,42,44.000,49.000,2458,150,24,0.085714,4.800000,61.549011,14.838205,0.769363,0.256858,0.343121,3.799949,0.503056,56.818363,1442,0.343121,-1.0424292087554932,16,0.666667,0.00468046,0.00468046,0.00000033,0.00468046,0.00468046,0.00000000,1.177759,1.178586,-0.000702,0.022610,0.022457,0.006762,0.956707,0.957101,0.000394,0.00239835,1.00101456,1.000000
pkdd8,PKDD-8,43,45.000,50.000,2419,150,21,0.075000,4.200000,61.685188,15.186649,0.771065,0.262447,0.367979,3.492574,0.503056,54.336006,1396,0.367979,-1.450697898864746,16,0.761905,0.00468518,0.00468519,-0.00000022,0.00468518,0.00468517,0.00000319,1.200579,1.201406,-0.000689,0.025992,0.025740,0.009721,0.949578,0.950292,0.000714,0.00216083,1.04383816,1.000000
pkdd8,PKDD-8,44,46.000,51.000,2418,150,19,0.067857,3.800000,61.910282,15.234517,0.773879,0.284975,0.430068,3.179238,0.503056,53.374489,1395,0.430068,-1.8529508113861084,16,0.842105,0.00465128,0.00465128,-0.00000022,0.00465128,0.00465114,0.00003009,1.205376,1.207056,-0.001394,0.026354,0.026033,0.012187,0.949233,0.950055,0.000822,0.00208163,1.14741381,1.000000
pkdd8,PKDD-8,45,47.000,52.000,2381,150,21,0.075000,4.200000,61.737202,15.601546,0.771715,0.290960,0.434397,3.198010,0.610789,53.705345,1362,0.434397,-1.7739051580429077,10,0.476190,0.00486647,0.00486647,0.00000021,0.00486647,0.00486595,0.00010701,1.208627,1.210286,-0.001373,0.027043,0.026721,0.011927,0.947499,0.948313,0.000814,0.00223787,1.30594349,1.000000
pkdd8,PKDD-8,46,48.000,53.000,2411,150,23,0.082143,4.600000,61.657166,15.824003,0.770715,0.310843,0.453429,3.343568,0.340515,56.811317,1363,0.453429,-1.5556776523590088,7,0.304348,0.00520120,0.00520120,0.00000020,0.00520120,0.00520038,0.00015751,1.214803,1.216412,-0.001325,0.027810,0.027497,0.011242,0.946185,0.946976,0.000790,0.00240899,1.45520670,1.000000
pkdd8,PKDD-8,47,49.000,54.000,2486,150,24,0.085714,4.800000,61.438725,15.863552,0.767984,0.330460,0.506910,3.583324,0.340515,61.615829,1408,0.506910,-1.2402247190475464,10,0.416667,0.00563637,0.00563637,0.00000055,0.00563637,0.00563485,0.00027025,1.208990,1.210142,-0.000953,0.027163,0.026956,0.007627,0.947035,0.947534,0.000500,0.00247549,1.63888185,1.000000
pkdd8,PKDD-8,48,50.000,55.000,2603,150,25,0.089286,5.000000,61.194992,15.905595,0.764937,0.337399,0.514377,3.755798,0.340515,65.474937,1495,0.514377,-0.992874264717102,10,0.400000,0.00620295,0.00620295,0.00000017,0.00620295,0.00620144,0.00024316,1.203097,1.204897,-0.001497,0.026041,0.025931,0.004200,0.949664,0.949860,0.000196,0.00330403,1.91946992,0.996597
pkdd8,PKDD-8,49,51.000,56.000,2777,150,25,0.089286,5.000000,61.298626,16.295622,0.766233,0.312812,0.469586,3.837673,0.340515,67.805771,1609,0.469586,-0.8896827697753906,10,0.400000,0.00671624,0.00671624,0.00000023,0.00671624,0.00671051,0.00085310,1.199321,1.200679,-0.001132,0.025711,0.025657,0.002092,0.950191,0.950305,0.000114,0.00418117,2.41144466,0.996333
pkdd8,PKDD-8,50,52.000,57.000,2945,150,26,0.092857,5.200000,62.055237,16.567436,0.775690,0.307896,0.468036,3.792891,0.340515,67.585052,1746,0.468036,-0.9571024775505066,5,0.192308,0.00699497,0.00699497,0.00000000,0.00699497,0.00698519,0.00139706,1.208265,1.209905,-0.001357,0.026682,0.026645,0.001360,0.948319,0.948417,0.000098,0.00379817,2.65776218,0.994982
pkdd8,PKDD-8,51,53.000,58.000,3049,150,27,0.096429,5.400000,62.458263,16.774199,0.780728,0.303390,0.467558,3.602753,0.696209,63.993027,1849,0.467558,-1.1651575565338135,4,0.148148,0.00722776,0.00722776,-0.00000036,0.00722776,0.00721387,0.00192101,1.204004,1.205910,-0.001584,0.026060,0.026019,0.001547,0.949471,0.949572,0.000101,0.00397961,2.22895269,0.994280
pkdd8,PKDD-8,52,54.000,59.000,3147,150,27,0.096429,5.400000,62.794189,16.880241,0.784927,0.294524,0.434378,3.446604,0.694280,60.945816,1919,0.434378,-1.3517957925796509,5,0.185185,0.00743781,0.00743782,-0.00000021,0.00743781,0.00742029,0.00235619,1.207163,1.209633,-0.002046,0.026640,0.026599,0.001551,0.948290,0.948399,0.000108,0.00443962,2.00618725,0.992775
pkdd8,PKDD-8,53,55.000,60.000,3239,150,27,0.096429,5.400000,63.219395,16.919592,0.790242,0.286865,0.416645,3.272481,0.694280,57.471500,1981,0.416645,-1.5637251138687134,5,0.185185,0.00765584,0.00765584,0.00000013,0.00765584,0.00763378,0.00288128,1.197960,1.199760,-0.001502,0.025405,0.025358,0.001853,0.950787,0.950898,0.000111,0.00415905,1.77972100,0.994061
pkdd8,PKDD-8,54,56.000,61.000,3334,150,29,0.103571,5.800000,63.831135,16.931889,0.797889,0.286804,0.408867,3.083393,0.674730,53.841633,2059,0.408867,-1.7682175636291504,6,0.206897,0.00777367,0.00777367,0.00000026,0.00777367,0.00775159,0.00284039,1.208801,1.210868,-0.001710,0.026865,0.026815,0.001834,0.947848,0.947963,0.000116,0.00356974,1.68604256,0.993754
pkdd8,PKDD-8,55,57.000,62.000,3386,150,29,0.103571,5.800000,64.141670,16.992023,0.801771,0.272881,0.389702,2.894464,0.630994,50.713497,2087,0.389702,-1.9886902570724487,6,0.206897,0.00800490,0.00800490,-0.00000026,0.00800490,0.00798275,0.00276663,1.188431,1.190435,-0.001687,0.024131,0.024075,0.002358,0.953440,0.953561,0.000121,0.00414120,1.59064793,0.993943
pkdd8,PKDD-8,56,58.000,63.000,3492,150,30,0.107143,6.000000,64.794090,17.001883,0.809926,0.261699,0.368389,2.826304,0.284769,50.451443,2163,0.368389,-2.0720672607421875,10,0.333333,0.00837131,0.00837131,0.00000000,0.00837131,0.00834897,0.00266865,1.202293,1.204204,-0.001589,0.025843,0.025791,0.002017,0.950157,0.950275,0.000118,0.00434587,1.45376556,0.994717
pkdd8,PKDD-8,57,59.000,64.000,3663,150,33,0.117857,6.600000,65.674896,16.842592,0.820936,0.255892,0.359092,2.741035,0.284769,50.382095,2332,0.359092,-2.1531033515930176,7,0.212121,0.00863961,0.00863961,0.00000012,0.00863961,0.00861729,0.00258292,1.198310,1.200158,-0.001543,0.025316,0.025272,0.001737,0.951277,0.951378,0.000101,0.00530179,1.35195421,0.995603
pkdd8,PKDD-8,58,60.000,65.000,3787,150,34,0.121429,6.800000,66.418442,16.732040,0.830231,0.252208,0.346145,2.632277,0.258583,49.461586,2484,0.346145,-2.294442892074585,14,0.411765,0.00881201,0.00881201,0.00000000,0.00881201,0.00878987,0.00251323,1.200362,1.202433,-0.001725,0.025567,0.025551,0.000628,0.950820,0.950889,0.000069,0.00498035,1.31374301,0.995457
pkdd8,PKDD-8,59,61.000,66.000,3863,150,32,0.114286,6.400000,66.726494,16.574093,0.834081,0.243476,0.337656,2.610714,0.209393,49.773308,2577,0.337656,-2.373961925506592,16,0.500000,0.00889617,0.00889617,0.00000023,0.00889617,0.00887403,0.00248899,1.195591,1.197385,-0.001501,0.025027,0.025015,0.000466,0.951766,0.951828,0.000062,0.00485177,1.30849331,0.995155
pkdd8,PKDD-8,60,62.000,67.000,3901,150,31,0.110714,6.200000,66.697411,16.387615,0.833718,0.239671,0.334495,2.650014,0.209393,50.598179,2639,0.334495,-2.3562891483306885,16,0.516129,0.00867930,0.00867930,0.00000047,0.00867930,0.00865713,0.00255474,1.206933,1.209034,-0.001741,0.026568,0.026559,0.000340,0.948686,0.948744,0.000058,0.00534269,1.30046462,0.995509
pkdd8,PKDD-8,61,63.000,68.000,3808,150,31,0.110714,6.200000,66.530716,16.420906,0.831634,0.232080,0.326794,2.587277,0.209393,49.431854,2582,0.326794,-2.4386258125305176,12,0.387097,0.00805334,0.00805334,0.00000064,0.00805334,0.00803140,0.00272411,1.183782,1.185746,-0.001659,0.023673,0.023670,0.000107,0.954078,0.954123,0.000044,0.00527555,1.29631004,0.994192
