dataset,dataset_name,window_id,start_s,end_s,sample_rows,frame_count,vehicle_count,density_veh_per_m,flow_veh_per_s,mean_speed_kmh,std_speed_kmh,speed_ratio,mean_abs_acc,std_acc,mean_headway_s,min_headway_s,mean_space_gap_m,headway_sample_count,acceleration_interference,mgti,lane_change_count,lane_change_rate,hbb_occupancy,obb_occupancy,occupancy_reduction,hbb_hfgo_occupancy,hfgo_occupancy,hfgo_occupancy_reduction,hbb_grid_active_mean,obb_grid_active_mean,grid_active_reduction,hbb_grid_entropy_mean,obb_grid_entropy_mean,grid_entropy_reduction,hbb_grid_peak_frac_mean,obb_grid_peak_frac_mean,grid_peak_gain,sgt_hfgo,direction_fluctuation,theta_conf_mean
xamn6,XAM-N-6,283,349.000,354.000,14947,300,64,0.457143,12.800000,31.801937,12.845424,0.530032,0.771882,1.390933,1.890871,0.134248,15.484043,11947,1.390933,2.1121716499328613,21,0.328125,0.05902765,0.05902766,-0.00000007,0.05902765,0.05902284,0.00008149,1.518365,1.550947,-0.021458,0.063436,0.063826,-0.006157,0.878671,0.878720,0.000049,0.01560365,1.45733367,1.000000
xamn6,XAM-N-6,284,350.000,355.000,14852,300,64,0.457143,12.800000,31.913809,12.763858,0.531897,0.745714,1.346823,1.880005,0.000103,15.203820,11850,1.346823,2.076406240463257,16,0.250000,0.05863765,0.05863765,0.00000000,0.05863765,0.05863765,0.00000000,1.531713,1.563022,-0.020440,0.063664,0.063983,-0.005007,0.879582,0.879663,0.000081,0.01549436,1.46249307,1.000000
xamn6,XAM-N-6,285,351.000,356.000,14728,300,63,0.450000,12.600000,31.896442,12.773224,0.531607,0.758303,1.373731,1.890069,0.000103,15.059998,11720,1.373731,2.0351901054382324,18,0.285714,0.05824774,0.05824774,-0.00000007,0.05824774,0.05824774,0.00000000,1.548479,1.577743,-0.018899,0.065232,0.065464,-0.003559,0.876869,0.877160,0.000290,0.01395817,1.48065726,1.000000
xamn6,XAM-N-6,286,352.000,357.000,14324,300,61,0.435714,12.200000,31.587736,12.788513,0.526462,0.800196,1.405660,1.937597,0.000103,14.926723,11338,1.405660,1.971383810043335,16,0.262295,0.05653308,0.05653308,-0.00000007,0.05653308,0.05653308,0.00000000,1.565205,1.591734,-0.016949,0.066600,0.066701,-0.001515,0.874863,0.875283,0.000420,0.01423349,1.47452265,1.000000
xamn6,XAM-N-6,287,353.000,358.000,13949,300,63,0.450000,12.600000,31.102955,12.688932,0.518383,0.864974,1.544562,1.939535,0.000103,14.728499,11023,1.544562,2.0311243534088135,22,0.349206,0.05487108,0.05487108,0.00000000,0.05487108,0.05487108,0.00000000,1.583483,1.609076,-0.016163,0.069176,0.069268,-0.001323,0.870273,0.870698,0.000425,0.01561553,1.45607076,1.000000
xamn6,XAM-N-6,288,354.000,359.000,13681,300,63,0.450000,12.600000,30.802654,12.490026,0.513378,0.929521,1.715862,1.994988,0.000103,15.369517,10815,1.715862,2.069772243499756,22,0.349206,0.05357840,0.05357840,0.00000000,0.05357840,0.05357840,0.00000000,1.581902,1.605146,-0.014694,0.068799,0.068892,-0.001350,0.871308,0.871760,0.000452,0.01576504,1.46277269,1.000000
xamn6,XAM-N-6,289,355.000,360.000,13411,300,62,0.442857,12.400000,30.486536,12.437305,0.508109,1.005986,1.792428,2.055806,0.000026,16.114620,10574,1.792428,2.071763515472412,33,0.532258,0.05216217,0.05216217,0.00000015,0.05216217,0.05216213,0.00000092,1.594885,1.621207,-0.016504,0.069949,0.070163,-0.003052,0.869018,0.869376,0.000358,0.01571537,1.46120906,1.000000
xamn6,XAM-N-6,290,356.000,361.000,13078,300,57,0.407143,11.400000,30.117353,12.415901,0.501956,1.075411,1.858954,2.088782,0.000026,16.455585,10253,1.858954,1.8821314573287964,37,0.649123,0.05053525,0.05053525,0.00000000,0.05053525,0.05053496,0.00000561,1.602844,1.629683,-0.016745,0.069544,0.069903,-0.005164,0.870904,0.870996,0.000091,0.01492462,1.43125255,1.000000
xamn6,XAM-N-6,291,357.000,362.000,12639,300,55,0.392857,11.000000,30.157148,12.466894,0.502619,1.056076,1.829306,2.085081,0.000026,16.897148,9792,1.829306,1.7280713319778442,38,0.690909,0.04870800,0.04870800,0.00000000,0.04870800,0.04870771,0.00000591,1.604636,1.633911,-0.018244,0.068941,0.069533,-0.008587,0.872321,0.871957,-0.000364,0.01445115,1.43541074,1.000000
xamn6,XAM-N-6,292,358.000,363.000,12007,300,51,0.364286,10.200000,29.945801,12.763033,0.499097,1.003120,1.706735,2.094771,0.000026,16.935774,9100,1.706735,1.502483606338501,27,0.529412,0.04610656,0.04610656,0.00000000,0.04610656,0.04610627,0.00000624,1.623969,1.651037,-0.016668,0.069691,0.070395,-0.010106,0.871386,0.870745,-0.000641,0.01315472,1.41604936,1.000000
xamn6,XAM-N-6,293,359.000,364.000,11260,300,46,0.328571,9.200000,29.484486,13.293402,0.491408,0.954779,1.549948,2.037551,0.000026,16.026484,8293,1.549948,1.1684428453445435,26,0.565217,0.04307750,0.04307750,-0.00000009,0.04307750,0.04307722,0.00000658,1.649201,1.677176,-0.016963,0.070993,0.071871,-0.012372,0.869609,0.868712,-0.000896,0.01264946,1.35818377,1.000000
xamn6,XAM-N-6,294,360.000,365.000,10488,300,43,0.307143,8.600000,29.022945,13.855545,0.483716,0.891400,1.448302,2.016364,0.238037,15.441311,7523,1.448302,0.9587607383728027,19,0.441860,0.04020170,0.04020171,-0.00000010,0.04020170,0.04020138,0.00000795,1.632056,1.660660,-0.017526,0.067631,0.068776,-0.016931,0.876716,0.875235,-0.001481,0.01229755,1.31810458,1.000000
xamn6,XAM-N-6,295,361.000,366.000,9574,300,39,0.278571,7.800000,28.035881,14.362793,0.467265,0.776355,1.219683,2.008598,0.332494,14.729308,6696,1.219683,0.7475405931472778,12,0.307692,0.03675560,0.03675559,0.00000011,0.03675560,0.03675539,0.00000554,1.661583,1.687696,-0.015715,0.070926,0.072289,-0.019215,0.870117,0.868250,-0.001868,0.01190113,1.25868879,1.000000
xamn6,XAM-N-6,296,362.000,367.000,8732,300,36,0.257143,7.200000,26.328346,14.858778,0.438806,0.768650,1.278701,1.990900,0.000005,13.361296,5999,1.278701,0.6323994398117065,8,0.222222,0.03350478,0.03350477,0.00000018,0.03350478,0.03350458,0.00000608,1.668461,1.695144,-0.015993,0.071112,0.072298,-0.016685,0.870860,0.869378,-0.001481,0.01178829,1.14966277,0.997733
xamn6,XAM-N-6,297,363.000,368.000,7950,300,33,0.235714,6.600000,24.205305,15.283295,0.403422,0.788044,1.412977,2.168388,0.000005,12.139578,5395,1.412977,0.7782602310180664,10,0.303030,0.03051416,0.03051416,0.00000007,0.03051416,0.03051396,0.00000668,1.651950,1.669434,-0.010584,0.068462,0.069717,-0.018333,0.876997,0.874233,-0.002764,0.01202349,1.05711384,0.995019
xamn6,XAM-N-6,298,364.000,369.000,7296,300,31,0.221429,6.200000,21.759785,15.279255,0.362663,0.837609,1.635379,2.516274,0.000005,10.774450,4928,1.635379,1.1971514225006104,12,0.387097,0.02799818,0.02799818,0.00000007,0.02799818,0.02799798,0.00000728,1.713130,1.708745,0.002560,0.075369,0.076419,-0.013921,0.864917,0.860375,-0.004543,0.01233456,0.98386828,0.989453
xamn6,XAM-N-6,299,365.000,370.000,6635,300,29,0.207143,5.800000,18.709305,14.813375,0.311822,0.796863,1.643762,2.915689,0.000005,8.598553,4540,1.643762,1.7225950956344604,7,0.241379,0.02544520,0.02544520,0.00000008,0.02544520,0.02544508,0.00000463,1.719518,1.688169,0.018231,0.077099,0.078424,-0.017191,0.861189,0.853684,-0.007505,0.01184234,0.90146201,0.980060
xamn6,XAM-N-6,300,366.000,371.000,6052,300,24,0.171429,4.800000,15.668947,13.913126,0.261149,0.787158,1.691639,3.400520,0.000005,6.977307,4262,1.691639,2.236052989959717,7,0.291667,0.02321921,0.02321920,0.00000017,0.02321921,0.02321921,0.00000000,1.712822,1.663087,0.029037,0.075196,0.078064,-0.038133,0.866267,0.853159,-0.013108,0.01174537,0.83979270,0.968399
xamn6,XAM-N-6,301,367.000,372.000,5567,300,22,0.157143,4.400000,12.852970,12.619590,0.214216,0.694772,1.520044,3.922819,0.154884,5.742028,4005,1.520044,2.9051527976989746,7,0.318182,0.02139449,0.02139449,0.00000019,0.02139449,0.02139449,0.00000000,1.744387,1.679001,0.037483,0.078315,0.083656,-0.068194,0.860307,0.840374,-0.019932,0.01088538,0.83001978,0.967586
xamn6,XAM-N-6,302,368.000,373.000,5140,300,21,0.150000,4.200000,10.525152,10.945140,0.175419,0.631135,1.330118,4.269005,0.154884,4.939330,3735,1.330118,3.386028528213501,4,0.190476,0.01980426,0.01980426,0.00000030,0.01980426,0.01980426,0.00000000,1.789300,1.749611,0.022181,0.083812,0.092361,-0.102002,0.848745,0.823315,-0.025430,0.01016382,0.81287639,0.963842
xamn6,XAM-N-6,303,369.000,374.000,4720,300,21,0.150000,4.200000,8.195979,7.921713,0.136600,0.473946,0.633124,4.310280,0.483682,4.503122,3478,0.633124,3.568873882293701,0,0.000000,0.01823139,0.01823138,0.00000022,0.01823139,0.01823139,0.00000000,1.748517,1.749153,-0.000364,0.077797,0.089545,-0.151008,0.860886,0.831804,-0.029083,0.00997794,0.75118730,0.962341
xamn6,XAM-N-6,304,370.000,375.000,4422,300,17,0.121429,3.400000,6.946070,5.216623,0.115768,0.460566,0.604552,4.166287,0.653796,4.310452,3243,0.604552,3.31594181060791,0,0.000000,0.01713309,0.01713309,0.00000012,0.01713309,0.01713309,0.00000000,1.721393,1.768431,-0.027325,0.074287,0.088972,-0.197668,0.869210,0.837272,-0.031938,0.00947765,0.68657828,0.966927
xamn6,XAM-N-6,305,371.000,376.000,4138,300,16,0.114286,3.200000,6.804608,4.684968,0.113410,0.458141,0.597996,3.878613,0.653796,4.344365,2921,0.597996,2.9308979511260986,0,0.000000,0.01609570,0.01609570,0.00000000,0.01609570,0.01609570,0.00000000,1.725471,1.798695,-0.042437,0.073441,0.088451,-0.204383,0.872747,0.841918,-0.030829,0.00907061,0.65530192,0.976619
xamn6,XAM-N-6,306,372.000,377.000,3883,300,15,0.107143,3.000000,7.062519,4.505362,0.117709,0.454245,0.579852,3.650960,0.653796,4.536809,2685,0.579852,2.582821846008301,0,0.000000,0.01516436,0.01516436,0.00000000,0.01516436,0.01516436,0.00000000,1.721865,1.820242,-0.057134,0.076058,0.090875,-0.194808,0.865466,0.837267,-0.028199,0.00906616,0.58709994,0.976590
xamn6,XAM-N-6,307,373.000,378.000,3640,300,14,0.100000,2.800000,7.564403,4.334797,0.126073,0.450246,0.588885,3.320199,0.653796,4.911206,2527,0.588885,2.102078437805176,0,0.000000,0.01429087,0.01429087,0.00000000,0.01429087,0.01429087,0.00000000,1.692033,1.784615,-0.054717,0.074605,0.086833,-0.163904,0.869435,0.847220,-0.022215,0.00889066,0.51844258,0.981951
xamn6,XAM-N-6,308,374.000,379.000,3377,300,14,0.100000,2.800000,8.025212,4.207196,0.133754,0.443798,0.631672,3.136593,0.653796,5.392130,2334,0.631672,1.8243956565856934,0,0.000000,0.01333916,0.01333915,0.00000030,0.01333916,0.01333916,0.00000000,1.648801,1.724015,-0.045618,0.071346,0.081255,-0.138885,0.875211,0.856122,-0.019089,0.00843560,0.47557219,0.989206
xamn6,XAM-N-6,309,375.000,380.000,3065,300,13,0.092857,2.600000,8.387805,4.011680,0.139797,0.442694,0.647119,3.043065,0.724220,5.947788,2077,0.647119,1.6075031757354736,0,0.000000,0.01217199,0.01217198,0.00000033,0.01217199,0.01217199,0.00000000,1.700163,1.751713,-0.030320,0.078104,0.084682,-0.084214,0.861200,0.848364,-0.012835,0.00858867,0.44723083,0.995889
xamn6,XAM-N-6,310,376.000,381.000,2848,300,11,0.078571,2.200000,8.555848,3.683434,0.142597,0.458805,0.676639,3.098469,1.257304,6.290945,1920,0.676639,1.5444034337997437,0,0.000000,0.01131794,0.01131793,0.00000026,0.01131794,0.01131794,0.00000000,1.704003,1.744382,-0.023697,0.081958,0.085803,-0.046902,0.851203,0.844628,-0.006575,0.00838756,0.37979908,0.998894
xamn6,XAM-N-6,311,377.000,382.000,2604,300,11,0.078571,2.200000,8.425998,3.194230,0.140433,0.479448,0.700159,2.978913,1.257304,6.538750,1704,0.700159,1.3863989114761353,0,0.000000,0.01034086,0.01034085,0.00000019,0.01034086,0.01034086,0.00000000,1.650154,1.673963,-0.014429,0.071976,0.073831,-0.025778,0.872830,0.869626,-0.003204,0.00832170,0.35536825,1.000000
xamn6,XAM-N-6,312,378.000,383.000,2344,300,10,0.071429,2.000000,8.086178,2.876850,0.134770,0.485508,0.687864,3.020870,1.338405,6.771774,1444,0.687864,1.3826245069503784,0,0.000000,0.00927857,0.00927857,0.00000000,0.00927857,0.00927857,0.00000000,1.654010,1.665529,-0.006964,0.067231,0.068413,-0.017581,0.881819,0.879461,-0.002358,0.00773586,0.34546264,1.000000
xamn6,XAM-N-6,313,379.000,384.000,2127,300,9,0.064286,1.800000,7.612089,2.721404,0.126868,0.429718,0.593896,3.141533,1.678682,6.946911,1227,0.593896,1.4832873344421387,0,0.000000,0.00837454,0.00837454,0.00000012,0.00837454,0.00837454,0.00000000,1.753644,1.762576,-0.005094,0.071176,0.072672,-0.021017,0.877098,0.875470,-0.001627,0.00703460,0.32887171,0.990903
xamn6,XAM-N-6,314,380.000,385.000,1943,300,8,0.057143,1.600000,7.102399,2.590353,0.118373,0.408806,0.572869,3.270594,1.835610,7.039746,1043,0.572869,1.6022881269454956,0,0.000000,0.00763291,0.00763291,0.00000000,0.00763291,0.00763291,0.00000000,1.863613,1.864128,-0.000276,0.073249,0.074736,-0.020301,0.878046,0.876083,-0.001963,0.00703004,0.33432311,0.976145
xamn6,XAM-N-6,315,381.000,386.000,1769,300,7,0.050000,1.400000,6.688020,2.503086,0.111467,0.370948,0.530201,3.397691,1.937665,7.190485,869,0.530201,1.7139348983764648,0,0.000000,0.00696736,0.00696736,-0.00000007,0.00696736,0.00696736,0.00000000,1.955907,1.954211,0.000867,0.075162,0.076836,-0.022269,0.879124,0.876915,-0.002210,0.00682707,0.33105829,0.968202
xamn6,XAM-N-6,316,382.000,387.000,1614,300,6,0.042857,1.200000,6.561707,2.555649,0.109362,0.349495,0.503583,3.414459,2.812558,7.302658,714,0.503583,1.680806279182434,0,0.000000,0.00634909,0.00634909,0.00000031,0.00634909,0.00634909,0.00000000,1.986369,1.973978,0.006238,0.075251,0.075348,-0.001289,0.885386,0.885368,-0.000018,0.00643334,0.30184541,0.965149
xamn6,XAM-N-6,317,383.000,388.000,1494,300,6,0.042857,1.200000,6.662322,2.564168,0.111039,0.335011,0.486754,3.401683,2.812558,7.228706,594,0.486754,1.6393331289291382,0,0.000000,0.00584186,0.00584186,0.00000017,0.00584186,0.00584186,0.00000000,2.012048,2.003347,0.004325,0.084959,0.085226,-0.003142,0.866662,0.865950,-0.000712,0.00566444,0.27796473,0.962349
xamn6,XAM-N-6,318,384.000,389.000,1369,300,6,0.042857,1.200000,6.885005,2.339457,0.114750,0.363455,0.531375,3.534239,2.812558,7.128372,474,0.531375,1.748121738433838,0,0.000000,0.00531697,0.00531697,0.00000019,0.00531697,0.00531697,0.00000000,2.032140,2.024836,0.003595,0.097783,0.097414,0.003776,0.835104,0.835970,0.000865,0.00447302,0.26459595,0.973046
xamn6,XAM-N-6,319,385.000,390.000,1216,300,5,0.035714,1.000000,7.165955,1.965419,0.119433,0.417138,0.588516,3.715713,2.858963,7.071738,381,0.588516,1.863459587097168,0,0.000000,0.00469901,0.00469901,0.00000000,0.00469901,0.00469901,0.00000000,2.024671,2.017270,0.003656,0.105619,0.104740,0.008324,0.821271,0.822845,0.001574,0.00392759,0.23957188,0.991859
xamn6,XAM-N-6,320,386.000,391.000,1042,300,5,0.035714,1.000000,7.725697,1.857882,0.128762,0.435282,0.621881,3.852042,2.858963,6.972509,267,0.621881,1.9422829151153564,0,0.000000,0.00401681,0.00401681,0.00000000,0.00401681,0.00401681,0.00000000,1.969290,1.962572,0.003411,0.111536,0.110516,0.009141,0.804402,0.806372,0.001969,0.00331395,0.27155704,1.000000
xamn6,XAM-N-6,321,387.000,392.000,846,300,4,0.028571,0.800000,8.154020,1.862515,0.135900,0.462025,0.627352,3.943670,3.624948,6.934746,186,0.627352,1.9413883686065674,0,0.000000,0.00328502,0.00328502,-0.00000023,0.00328502,0.00328502,0.00000000,1.991726,1.988180,0.001780,0.117456,0.116797,0.005612,0.787983,0.789417,0.001434,0.00288879,0.26586823,1.000000
xamn6,XAM-N-6,322,388.000,393.000,666,300,4,0.028571,0.800000,8.660692,2.014367,0.144345,0.462055,0.613376,3.947498,3.624948,6.970812,126,0.613376,1.8788425922393799,0,0.000000,0.00263276,0.00263276,0.00000000,0.00263276,0.00263276,0.00000000,1.954955,1.951952,0.001536,0.105353,0.104379,0.009245,0.815125,0.817170,0.002046,0.00286428,0.27165313,1.000000
xamn6,XAM-N-6,323,389.000,394.000,491,300,3,0.021429,0.600000,9.525436,2.139949,0.158757,0.485357,0.607215,3.912921,3.624948,7.106946,66,0.607215,1.7049692869186401,0,0.000000,0.00199815,0.00199815,-0.00000025,0.00199815,0.00199815,0.00000000,1.940937,1.938900,0.001049,0.099273,0.097904,0.013790,0.832429,0.833925,0.001496,0.00271274,0.25760510,1.000000
